sequence,dataset,frame,dx,dy,maximizer_x_cells,maximizer_y_cells,boundary,maximizing_shifts,native_overlap,maximum_overlap
v2x_0001,v2x_val,71,0.0,0.0,0,0,False,1,266,266
v2x_0001,v2x_val,72,0.0,0.0,0,0,False,1,283,283
v2x_0001,v2x_val,73,0.0,0.0,0,0,False,1,277,277
v2x_0001,v2x_val,74,0.0,0.0,0,0,False,1,276,276
v2x_0001,v2x_val,75,0.0,0.0,0,0,False,1,275,275
v2x_0001,v2x_val,76,0.0,0.0,0,0,False,1,273,273
v2x_0001,v2x_val,77,0.0,0.0,0,0,False,1,276,276
v2x_0001,v2x_val,78,0.0,0.0,0,0,False,1,277,277
v2x_0001,v2x_val,79,0.0,0.0,0,0,False,1,292,292
v2x_0001,v2x_val,80,0.0,0.0,0,0,False,1,270,270
v2x_0001,v2x_val,81,0.0,0.0,0,0,False,1,294,294
v2x_0001,v2x_val,82,0.0,0.0,0,0,False,1,275,275
v2x_0001,v2x_val,83,0.0,0.0,0,0,False,1,295,295
v2x_0001,v2x_val,84,0.0,0.0,0,0,False,1,291,291
v2x_0001,v2x_val,85,0.0,0.0,0,0,False,1,268,268
v2x_0001,v2x_val,86,0.0,0.0,0,0,False,1,254,254
v2x_0001,v2x_val,87,0.0,0.0,0,0,False,1,262,262
v2x_0001,v2x_val,88,0.0,0.0,0,0,False,1,270,270
v2x_0001,v2x_val,89,0.0,0.0,0,0,False,1,271,271
v2x_0001,v2x_val,90,0.0,0.0,0,0,False,1,269,269
v2x_0001,v2x_val,91,0.0,0.0,0,0,False,1,300,300
v2x_0001,v2x_val,92,0.0,0.0,0,0,False,1,301,301
v2x_0001,v2x_val,93,0.0,0.0,0,0,False,1,312,312
v2x_0001,v2x_val,94,0.0,0.0,0,0,False,1,314,314
v2x_0001,v2x_val,95,0.0,0.0,0,0,False,1,310,310
v2x_0001,v2x_val,96,0.0,0.0,0,0,False,1,320,320
v2x_0001,v2x_val,97,0.0,0.0,0,0,False,1,308,308
v2x_0001,v2x_val,98,0.0,0.0,0,0,False,1,310,310
v2x_0001,v2x_val,99,0.0,0.0,0,0,False,1,310,310
v2x_0001,v2x_val,100,0.0,0.0,0,0,False,1,305,305
v2x_0001,v2x_val,101,0.0,0.0,0,0,False,1,307,307
v2x_0001,v2x_val,102,0.0,0.0,0,0,False,1,305,305
v2x_0001,v2x_val,103,0.0,0.0,0,0,False,1,307,307
v2x_0001,v2x_val,104,0.0,0.0,0,0,False,1,308,308
v2x_0001,v2x_val,105,0.0,0.0,0,0,False,1,313,313
v2x_0001,v2x_val,106,0.0,0.0,0,0,False,1,309,309
v2x_0001,v2x_val,107,0.0,0.0,0,0,False,1,315,315
v2x_0001,v2x_val,108,0.0,0.0,0,0,False,1,310,310
v2x_0001,v2x_val,109,0.0,0.0,0,0,False,1,311,311
v2x_0001,v2x_val,110,0.0,0.0,0,0,False,1,309,309
v2x_0001,v2x_val,111,0.0,0.0,0,0,False,1,308,308
v2x_0001,v2x_val,112,0.0,0.0,0,0,False,1,315,315
v2x_0001,v2x_val,113,0.0,0.0,0,0,False,1,314,314
v2x_0001,v2x_val,114,0.0,0.0,0,0,False,1,321,321
v2x_0001,v2x_val,115,0.0,0.0,0,0,False,1,318,318
v2x_0001,v2x_val,116,0.0,0.0,0,0,False,1,311,311
v2x_0001,v2x_val,117,0.0,0.0,0,0,False,1,318,318
v2x_0001,v2x_val,118,0.0,0.0,0,0,False,1,313,313
v2x_0001,v2x_val,119,0.0,0.0,0,0,False,1,314,314
v2x_0001,v2x_val,120,0.0,0.0,0,0,False,1,310,310
v2x_0001,v2x_val,121,0.0,0.0,0,0,False,1,316,316
v2x_0001,v2x_val,122,0.0,0.0,0,0,False,1,310,310
v2x_0001,v2x_val,123,0.0,0.0,0,0,False,1,313,313
v2x_0001,v2x_val,124,0.0,0.0,0,0,False,1,323,323
v2x_0001,v2x_val,125,0.0,0.0,0,0,False,1,322,322
v2x_0001,v2x_val,126,0.0,0.0,0,0,False,1,321,321
v2x_0001,v2x_val,127,0.0,0.0,0,0,False,1,322,322
v2x_0001,v2x_val,128,0.0,0.0,0,0,False,1,323,323
v2x_0001,v2x_val,129,0.0,0.0,0,0,False,1,329,329
v2x_0001,v2x_val,130,0.0,0.0,0,0,False,1,338,338
v2x_0001,v2x_val,131,0.0,0.0,0,0,False,1,338,338
v2x_0002,v2x_val,1,0.0,0.0,0,0,False,1,473,473
v2x_0002,v2x_val,2,0.0,0.0,0,0,False,1,479,479
v2x_0002,v2x_val,3,0.0,0.0,0,0,False,1,456,456
v2x_0002,v2x_val,4,0.0,0.0,0,0,False,1,442,442
v2x_0002,v2x_val,5,0.0,0.0,0,0,False,1,450,450
v2x_0002,v2x_val,6,0.0,0.0,0,0,False,1,471,471
v2x_0002,v2x_val,7,0.0,0.0,0,0,False,1,494,494
v2x_0002,v2x_val,8,0.0,0.0,0,0,False,1,536,536
v2x_0002,v2x_val,9,0.0,0.0,0,0,False,1,522,522
v2x_0002,v2x_val,10,0.0,0.0,0,0,False,1,553,553
v2x_0002,v2x_val,11,0.0,0.0,0,0,False,1,546,546
v2x_0002,v2x_val,12,0.0,0.0,0,0,False,1,549,549
v2x_0002,v2x_val,13,0.0,0.0,0,0,False,1,575,575
v2x_0002,v2x_val,14,0.0,0.0,0,0,False,1,581,581
v2x_0002,v2x_val,15,0.0,0.0,0,0,False,1,618,618
v2x_0002,v2x_val,16,0.0,0.0,0,0,False,1,615,615
v2x_0002,v2x_val,17,0.0,0.0,0,0,False,1,623,623
v2x_0002,v2x_val,18,0.0,0.0,0,0,False,1,646,646
v2x_0002,v2x_val,19,0.0,0.0,0,0,False,1,604,604
v2x_0002,v2x_val,20,-0.5,0.0,-1,0,False,1,512,632
v2x_0002,v2x_val,21,-0.5,0.0,-1,0,False,1,449,582
v2x_0002,v2x_val,22,-1.0,0.0,-2,0,False,1,423,617
v2x_0002,v2x_val,23,-1.0,0.0,-2,0,False,1,403,587
v2x_0002,v2x_val,24,-1.5,0.0,-3,0,False,1,392,584
v2x_0002,v2x_val,25,-1.5,0.0,-3,0,False,1,365,577
v2x_0002,v2x_val,26,-2.0,0.0,-4,0,False,1,359,562
v2x_0002,v2x_val,27,-2.0,0.0,-4,0,False,1,333,576
v2x_0002,v2x_val,28,-2.5,0.0,-5,0,False,1,326,534
v2x_0002,v2x_val,29,-2.5,0.0,-5,0,False,1,308,564
v2x_0002,v2x_val,30,-2.5,0.0,-5,0,False,1,303,526
v2x_0002,v2x_val,31,-3.0,0.0,-6,0,False,1,315,561
v2x_0002,v2x_val,32,-3.0,0.0,-6,0,False,1,318,529
v2x_0002,v2x_val,33,-3.5,0.0,-7,0,False,1,321,530
v2x_0002,v2x_val,34,-3.5,0.0,-7,0,False,1,297,544
v2x_0002,v2x_val,35,-3.5,0.0,-7,0,False,1,264,507
v2x_0002,v2x_val,36,-4.0,0.0,-8,0,False,1,250,531
v2x_0002,v2x_val,37,-4.0,0.0,-8,0,False,1,245,511
v2x_0002,v2x_val,38,-4.5,0.0,-9,0,False,1,236,478
v2x_0002,v2x_val,39,-4.5,0.0,-9,0,False,1,232,522
v2x_0002,v2x_val,40,-4.5,0.0,-9,0,False,1,219,498
v2x_0002,v2x_val,41,-4.5,0.0,-9,0,False,1,217,473
v2x_0002,v2x_val,42,-5.0,0.0,-10,0,False,1,214,508
v2x_0002,v2x_val,43,-5.0,0.0,-10,0,False,1,213,493
v2x_0002,v2x_val,44,-5.0,0.0,-10,0,False,1,218,475
v2x_0002,v2x_val,45,-5.5,0.0,-11,0,False,1,219,489
v2x_0002,v2x_val,46,-5.5,0.0,-11,0,False,1,223,491
v2x_0002,v2x_val,47,-5.5,0.0,-11,0,False,1,223,476
v2x_0002,v2x_val,48,-5.5,0.0,-11,0,False,1,220,453
v2x_0002,v2x_val,49,-6.0,0.0,-12,0,False,1,229,484
v2x_0002,v2x_val,50,-6.0,0.0,-12,0,False,1,219,484
v2x_0002,v2x_val,51,-6.0,0.5,-12,1,False,1,223,480
v2x_0002,v2x_val,52,-6.0,0.5,-12,1,False,1,222,464
v2x_0002,v2x_val,53,-6.5,0.5,-13,1,False,1,218,454
v2x_0002,v2x_val,54,-6.5,0.5,-13,1,False,1,221,462
v2x_0002,v2x_val,55,-6.5,0.5,-13,1,False,1,224,477
v2x_0002,v2x_val,56,-6.5,0.5,-13,1,False,1,218,482
v2x_0002,v2x_val,57,-6.5,0.5,-13,1,False,1,218,494
v2x_0002,v2x_val,58,-6.5,0.5,-13,1,False,1,215,493
v2x_0002,v2x_val,59,-6.5,0.5,-13,1,False,1,218,492
v2x_0002,v2x_val,60,-6.5,0.5,-13,1,False,1,216,488
v2x_0002,v2x_val,61,-6.5,0.5,-13,1,False,1,212,495
v2x_0002,v2x_val,62,-6.5,0.5,-13,1,False,1,214,507
v2x_0002,v2x_val,63,-6.5,0.5,-13,1,False,1,221,505
v2x_0002,v2x_val,64,-6.5,0.5,-13,1,False,1,216,505
v2x_0002,v2x_val,65,-6.5,0.5,-13,1,False,1,219,505
v2x_0002,v2x_val,66,-6.5,0.5,-13,1,False,1,219,510
v2x_0002,v2x_val,67,-6.5,0.5,-13,1,False,1,215,498
v2x_0002,v2x_val,68,-6.5,0.5,-13,1,False,1,215,501
v2x_0002,v2x_val,69,-6.5,0.5,-13,1,False,1,216,497
v2x_0002,v2x_val,70,-6.5,0.5,-13,1,False,1,213,494
v2x_0002,v2x_val,71,-6.5,0.5,-13,1,False,1,214,500
v2x_0002,v2x_val,72,-6.5,0.5,-13,1,False,1,218,503
v2x_0002,v2x_val,73,-6.5,0.5,-13,1,False,1,214,497
v2x_0002,v2x_val,74,-6.5,0.5,-13,1,False,1,217,494
v2x_0002,v2x_val,75,-6.5,0.5,-13,1,False,1,221,498
v2x_0002,v2x_val,76,-6.5,0.5,-13,1,False,1,219,505
v2x_0002,v2x_val,77,-6.5,0.5,-13,1,False,1,217,499
v2x_0002,v2x_val,78,-6.5,0.5,-13,1,False,1,216,500
v2x_0002,v2x_val,79,-6.5,0.5,-13,1,False,1,222,497
v2x_0002,v2x_val,80,-6.5,0.5,-13,1,False,1,219,498
v2x_0002,v2x_val,81,-6.5,0.5,-13,1,False,1,220,501
v2x_0002,v2x_val,82,-6.5,0.5,-13,1,False,1,222,506
v2x_0002,v2x_val,83,-6.5,0.5,-13,1,False,1,221,504
v2x_0002,v2x_val,84,-6.5,0.5,-13,1,False,1,218,501
v2x_0002,v2x_val,85,-6.5,0.5,-13,1,False,1,223,507
v2x_0002,v2x_val,86,-6.5,0.5,-13,1,False,1,219,501
v2x_0002,v2x_val,87,-6.5,0.5,-13,1,False,1,219,504
v2x_0002,v2x_val,88,-6.5,0.5,-13,1,False,1,218,502
v2x_0002,v2x_val,89,-6.5,0.5,-13,1,False,1,218,504
v2x_0002,v2x_val,90,-6.5,0.5,-13,1,False,1,210,503
v2x_0002,v2x_val,91,-6.5,0.5,-13,1,False,1,211,502
v2x_0002,v2x_val,92,-6.5,0.5,-13,1,False,1,208,505
v2x_0002,v2x_val,93,-6.5,0.5,-13,1,False,1,211,500
v2x_0002,v2x_val,94,-6.5,0.5,-13,1,False,1,206,502
v2x_0002,v2x_val,95,-6.5,0.5,-13,1,False,1,211,504
v2x_0002,v2x_val,96,-6.5,0.5,-13,1,False,1,205,507
v2x_0002,v2x_val,97,-6.5,0.5,-13,1,False,1,210,505
v2x_0002,v2x_val,98,-6.5,0.5,-13,1,False,1,208,503
v2x_0002,v2x_val,99,-6.5,0.5,-13,1,False,1,210,499
v2x_0002,v2x_val,100,-6.5,0.5,-13,1,False,1,206,504
v2x_0002,v2x_val,101,-6.5,0.5,-13,1,False,1,211,499
v2x_0002,v2x_val,102,-6.5,0.5,-13,1,False,1,210,500
v2x_0002,v2x_val,103,-6.5,0.5,-13,1,False,1,215,496
v2x_0002,v2x_val,104,-6.5,0.5,-13,1,False,1,209,501
v2x_0002,v2x_val,105,-6.5,0.5,-13,1,False,1,215,498
v2x_0002,v2x_val,106,-6.5,0.5,-13,1,False,1,211,502
v2x_0002,v2x_val,107,-6.5,0.5,-13,1,False,1,214,505
v2x_0002,v2x_val,108,-6.5,0.5,-13,1,False,1,211,497
v2x_0002,v2x_val,109,-6.5,0.5,-13,1,False,1,211,505
v2x_0002,v2x_val,110,-6.5,0.5,-13,1,False,1,211,502
v2x_0002,v2x_val,111,-6.5,0.5,-13,1,False,1,211,505
v2x_0002,v2x_val,112,-6.5,0.5,-13,1,False,1,214,499
v2x_0002,v2x_val,113,-6.5,0.5,-13,1,False,1,215,499
v2x_0002,v2x_val,114,-6.5,0.5,-13,1,False,1,211,495
v2x_0002,v2x_val,115,-6.5,0.5,-13,1,False,1,216,495
v2x_0002,v2x_val,116,-6.5,0.5,-13,1,False,1,219,498
v2x_0002,v2x_val,117,-6.5,0.5,-13,1,False,1,222,500
v2x_0002,v2x_val,118,-6.5,0.5,-13,1,False,1,221,500
v2x_0002,v2x_val,119,-6.5,0.5,-13,1,False,1,222,500
v2x_0002,v2x_val,120,-6.5,0.5,-13,1,False,1,220,502
v2x_0002,v2x_val,121,-6.5,0.5,-13,1,False,1,220,489
v2x_0002,v2x_val,122,-6.5,0.5,-13,1,False,1,215,493
v2x_0002,v2x_val,123,-6.5,0.5,-13,1,False,1,221,500
v2x_0002,v2x_val,124,-6.5,0.5,-13,1,False,1,216,499
v2x_0002,v2x_val,125,-6.5,0.5,-13,1,False,1,219,493
v2x_0002,v2x_val,126,-6.5,0.5,-13,1,False,1,214,498
v2x_0002,v2x_val,127,-6.5,0.5,-13,1,False,1,218,502
v2x_0002,v2x_val,128,-6.5,0.5,-13,1,False,1,214,494
v2x_0002,v2x_val,129,-6.5,0.5,-13,1,False,1,212,497
v2x_0002,v2x_val,130,-6.5,0.5,-13,1,False,1,212,493
v2x_0002,v2x_val,131,-6.5,0.5,-13,1,False,1,214,491
v2x_0002,v2x_val,132,-6.5,0.5,-13,1,False,1,211,497
v2x_0002,v2x_val,133,-6.5,0.5,-13,1,False,1,210,498
v2x_0002,v2x_val,134,-6.5,0.5,-13,1,False,1,210,497
v2x_0002,v2x_val,135,-6.5,0.5,-13,1,False,1,212,498
v2x_0002,v2x_val,136,-6.5,0.5,-13,1,False,1,211,500
v2x_0002,v2x_val,137,-6.5,0.5,-13,1,False,1,212,498
v2x_0002,v2x_val,138,-6.5,0.5,-13,1,False,1,209,502
v2x_0002,v2x_val,139,-6.5,0.5,-13,1,False,1,212,495
v2x_0002,v2x_val,140,-6.5,0.5,-13,1,False,1,214,498
v2x_0003,v2x_val,1,0.0,0.0,0,0,False,1,344,344
v2x_0003,v2x_val,2,0.0,0.0,0,0,False,1,357,357
v2x_0003,v2x_val,3,0.0,0.0,0,0,False,1,318,318
v2x_0003,v2x_val,4,0.0,0.0,0,0,False,1,307,307
v2x_0003,v2x_val,5,0.0,0.0,0,0,False,1,299,299
v2x_0003,v2x_val,6,0.0,0.0,0,0,False,1,292,292
v2x_0003,v2x_val,7,0.0,0.0,0,0,False,1,244,244
v2x_0003,v2x_val,8,0.0,0.0,0,0,False,1,239,239
v2x_0003,v2x_val,9,0.0,0.0,0,0,False,1,226,226
v2x_0003,v2x_val,10,0.0,0.0,0,0,False,1,204,204
v2x_0003,v2x_val,11,0.0,0.0,0,0,False,1,225,225
v2x_0003,v2x_val,12,0.0,0.0,0,0,False,1,203,203
v2x_0003,v2x_val,13,0.0,0.0,0,0,False,1,199,199
v2x_0003,v2x_val,14,0.0,0.0,0,0,False,1,172,172
v2x_0003,v2x_val,15,0.0,0.0,0,0,False,1,166,166
v2x_0003,v2x_val,16,0.0,0.0,0,0,False,1,189,189
v2x_0003,v2x_val,17,0.0,0.0,0,0,False,1,203,203
v2x_0003,v2x_val,18,0.0,0.0,0,0,False,1,215,215
v2x_0003,v2x_val,19,0.0,0.0,0,0,False,1,201,201
v2x_0003,v2x_val,20,0.0,0.0,0,0,False,1,191,191
v2x_0003,v2x_val,21,0.0,0.0,0,0,False,1,193,193
v2x_0003,v2x_val,22,0.0,0.0,0,0,False,1,187,187
v2x_0003,v2x_val,23,0.0,0.0,0,0,False,1,161,161
v2x_0003,v2x_val,24,0.0,0.0,0,0,False,1,150,150
v2x_0003,v2x_val,25,0.0,0.0,0,0,False,1,143,143
v2x_0003,v2x_val,26,0.0,0.0,0,0,False,1,155,155
v2x_0003,v2x_val,27,0.0,0.0,0,0,False,1,166,166
v2x_0003,v2x_val,28,0.0,0.0,0,0,False,1,177,177
v2x_0003,v2x_val,29,0.0,0.0,0,0,False,1,171,171
v2x_0003,v2x_val,30,0.0,0.0,0,0,False,1,170,170
v2x_0003,v2x_val,31,0.0,0.0,0,0,False,1,193,193
v2x_0003,v2x_val,32,0.0,0.0,0,0,False,1,216,216
v2x_0003,v2x_val,33,0.0,0.0,0,0,False,1,237,237
v2x_0003,v2x_val,34,0.0,0.0,0,0,False,1,226,226
v2x_0003,v2x_val,35,0.0,0.0,0,0,False,1,201,201
v2x_0003,v2x_val,36,0.0,0.0,0,0,False,1,184,184
v2x_0003,v2x_val,37,0.0,0.0,0,0,False,1,176,176
v2x_0003,v2x_val,38,0.0,0.0,0,0,False,1,193,193
v2x_0003,v2x_val,39,0.0,0.0,0,0,False,1,186,186
v2x_0003,v2x_val,40,0.0,0.0,0,0,False,1,192,192
v2x_0003,v2x_val,41,0.0,0.0,0,0,False,1,208,208
v2x_0003,v2x_val,42,0.0,0.0,0,0,False,1,201,201
v2x_0003,v2x_val,43,0.0,0.0,0,0,False,1,196,196
v2x_0003,v2x_val,44,0.0,0.0,0,0,False,1,193,193
v2x_0003,v2x_val,45,0.0,0.0,0,0,False,1,249,249
v2x_0003,v2x_val,46,0.0,0.0,0,0,False,1,263,263
v2x_0003,v2x_val,47,0.0,0.0,0,0,False,1,222,222
v2x_0003,v2x_val,48,0.0,0.0,0,0,False,1,234,234
v2x_0003,v2x_val,49,0.0,0.0,0,0,False,1,244,244
v2x_0003,v2x_val,50,0.0,0.0,0,0,False,1,240,240
v2x_0003,v2x_val,51,0.0,0.0,0,0,False,1,212,212
v2x_0003,v2x_val,52,0.0,0.0,0,0,False,1,194,194
v2x_0003,v2x_val,53,0.0,0.0,0,0,False,1,182,182
v2x_0003,v2x_val,54,0.0,0.0,0,0,False,1,179,179
v2x_0003,v2x_val,55,0.0,0.0,0,0,False,1,173,173
v2x_0003,v2x_val,56,0.0,0.0,0,0,False,1,186,186
v2x_0003,v2x_val,57,0.0,0.0,0,0,False,1,190,190
v2x_0003,v2x_val,58,0.0,0.0,0,0,False,1,208,208
v2x_0003,v2x_val,59,0.0,0.0,0,0,False,1,231,231
v2x_0003,v2x_val,60,0.0,0.0,0,0,False,1,234,234
v2x_0003,v2x_val,61,0.0,0.0,0,0,False,1,243,243
v2x_0003,v2x_val,62,0.0,0.0,0,0,False,1,220,220
v2x_0003,v2x_val,63,0.0,0.0,0,0,False,1,204,204
v2x_0003,v2x_val,64,0.0,0.0,0,0,False,1,221,221
v2x_0003,v2x_val,65,0.0,0.0,0,0,False,1,238,238
v2x_0003,v2x_val,66,0.0,0.0,0,0,False,1,239,239
v2x_0003,v2x_val,67,0.0,0.0,0,0,False,1,238,238
v2x_0003,v2x_val,68,0.0,0.0,0,0,False,1,234,234
v2x_0003,v2x_val,69,0.0,0.0,0,0,False,1,220,220
v2x_0003,v2x_val,70,0.0,0.0,0,0,False,1,184,184
v2x_0003,v2x_val,71,0.0,0.0,0,0,False,1,194,194
v2x_0003,v2x_val,72,0.0,0.0,0,0,False,1,187,187
v2x_0003,v2x_val,73,0.0,0.0,0,0,False,1,189,189
v2x_0003,v2x_val,74,0.0,0.0,0,0,False,1,187,187
v2x_0003,v2x_val,75,0.0,0.0,0,0,False,1,170,170
v2x_0003,v2x_val,76,0.0,0.0,0,0,False,1,175,175
v2x_0003,v2x_val,77,0.0,0.0,0,0,False,1,155,155
v2x_0003,v2x_val,78,0.0,0.0,0,0,False,1,125,125
v2x_0003,v2x_val,79,0.0,0.0,0,0,False,1,127,127
v2x_0003,v2x_val,80,0.0,0.0,0,0,False,1,151,151
v2x_0003,v2x_val,81,0.0,0.0,0,0,False,1,138,138
v2x_0003,v2x_val,82,0.0,0.0,0,0,False,1,142,142
v2x_0003,v2x_val,83,0.0,0.0,0,0,False,1,143,143
v2x_0003,v2x_val,84,0.0,0.0,0,0,False,1,141,141
v2x_0003,v2x_val,85,0.0,0.0,0,0,False,1,115,115
v2x_0003,v2x_val,86,0.0,0.0,0,0,False,1,121,121
v2x_0003,v2x_val,87,0.0,0.0,0,0,False,1,120,120
v2x_0003,v2x_val,88,0.0,0.0,0,0,False,1,133,133
v2x_0003,v2x_val,89,0.0,0.0,0,0,False,1,126,126
v2x_0003,v2x_val,90,0.0,0.0,0,0,False,1,133,133
v2x_0003,v2x_val,91,0.0,0.0,0,0,False,1,136,136
v2x_0003,v2x_val,92,0.0,0.0,0,0,False,1,135,135
v2x_0003,v2x_val,93,0.0,0.0,0,0,False,1,139,139
v2x_0003,v2x_val,94,0.0,0.0,0,0,False,1,139,139
v2x_0003,v2x_val,95,0.0,0.0,0,0,False,1,134,134
v2x_0003,v2x_val,96,0.0,0.0,0,0,False,1,99,99
v2x_0003,v2x_val,97,0.0,0.0,0,0,False,1,84,84
v2x_0003,v2x_val,98,0.0,0.0,0,0,False,1,86,86
v2x_0003,v2x_val,99,0.0,0.0,0,0,False,1,99,99
v2x_0003,v2x_val,100,0.0,0.0,0,0,False,1,124,124
v2x_0003,v2x_val,101,0.0,0.0,0,0,False,1,150,150
v2x_0003,v2x_val,102,0.0,0.0,0,0,False,1,152,152
v2x_0003,v2x_val,103,0.0,0.0,0,0,False,1,158,158
v2x_0003,v2x_val,104,0.0,0.0,0,0,False,1,137,137
v2x_0003,v2x_val,105,0.0,0.0,0,0,False,1,123,123
v2x_0003,v2x_val,106,0.0,0.0,0,0,False,1,85,85
v2x_0003,v2x_val,107,0.0,0.0,0,0,False,1,88,88
v2x_0003,v2x_val,108,0.0,0.0,0,0,False,1,104,104
v2x_0003,v2x_val,109,0.0,0.0,0,0,False,1,117,117
v2x_0003,v2x_val,110,0.0,0.0,0,0,False,1,155,155
v2x_0003,v2x_val,111,0.0,0.0,0,0,False,1,173,173
v2x_0003,v2x_val,112,0.0,0.0,0,0,False,1,175,175
v2x_0003,v2x_val,113,0.0,0.0,0,0,False,1,160,160
v2x_0003,v2x_val,114,0.0,0.0,0,0,False,1,119,119
v2x_0003,v2x_val,115,0.0,0.0,0,0,False,1,100,100
v2x_0003,v2x_val,116,0.0,0.0,0,0,False,1,84,84
v2x_0003,v2x_val,117,0.0,0.0,0,0,False,1,92,92
v2x_0003,v2x_val,118,0.0,0.0,0,0,False,1,123,123
v2x_0003,v2x_val,119,0.0,0.0,0,0,False,1,140,140
v2x_0003,v2x_val,120,0.0,0.0,0,0,False,1,128,128
v2x_0003,v2x_val,121,0.0,0.0,0,0,False,1,135,135
v2x_0003,v2x_val,122,0.0,0.0,0,0,False,1,118,118
v2x_0003,v2x_val,123,0.0,0.0,0,0,False,1,109,109
v2x_0003,v2x_val,124,0.0,0.0,0,0,False,1,86,86
v2x_0003,v2x_val,125,0.0,0.0,0,0,False,1,63,63
v2x_0003,v2x_val,126,0.0,0.0,0,0,False,1,36,36
v2x_0003,v2x_val,127,0.0,0.0,0,0,False,1,33,33
v2x_0003,v2x_val,128,0.0,0.0,0,0,False,1,58,58
v2x_0004,v2x_val,1,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,2,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,3,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,4,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,5,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,6,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,7,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,8,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,9,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,10,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,11,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,12,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,13,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,14,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,15,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,16,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,17,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,18,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,19,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,20,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,21,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,22,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,23,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,24,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,25,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,26,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,27,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,28,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,29,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,30,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,31,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,32,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,33,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,34,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,35,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,36,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,37,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,38,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,39,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,40,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,41,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,42,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,43,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,44,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,45,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,46,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,47,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,48,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,49,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,50,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,51,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,52,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,53,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,54,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,55,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,56,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,57,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,58,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,59,0.0,0.0,0,0,False,1681,0,0
v2x_0004,v2x_val,60,0.0,0.0,0,0,False,1681,0,0
