sequence,sensor,frame,score,distance_sensor,positive_3m,positive_12m
0004,ego,60,0.433886,18.738813142468658,1,1
0004,ego,60,0.401629,18.726518224575972,1,1
0004,ego,60,0.358292,34.97802813705318,1,1
0004,ego,60,0.352396,28.16892572112355,0,0
0004,ego,60,0.347927,7.386126443218637,1,1
0004,ego,60,0.340344,25.121638410266954,1,1
0004,ego,60,0.32764,25.714415913330892,1,1
0004,ego,60,0.317619,28.152863315573516,0,0
0004,ego,60,0.274232,21.80930813330549,1,1
0004,ego,60,0.248975,28.62248790533075,1,1
0004,ego,60,0.214914,22.937467163782806,1,1
0004,ego,60,0.208021,16.242035084191176,1,1
0004,ego,61,0.829688,17.652549161170327,1,1
0004,ego,61,0.809018,8.345871465189969,1,1
0004,ego,61,0.727871,12.056835771985327,1,1
0004,ego,61,0.633345,18.812314320385994,1,1
0004,ego,61,0.6211,14.06550483579491,1,1
0004,ego,61,0.596652,19.685963730394008,0,1
0004,ego,61,0.588379,12.17012566321707,1,1
0004,ego,61,0.53881,14.022272563588114,1,1
0004,ego,61,0.523832,23.030449892916295,1,1
0004,ego,61,0.523391,11.309376442283247,1,1
0004,ego,61,0.514539,3.4979039112173966,1,1
0004,ego,61,0.478429,16.77521012589521,1,1
0004,ego,61,0.425239,18.695049171908703,1,1
0004,ego,61,0.411874,7.3949521595816865,1,1
0004,ego,61,0.398553,18.816092597877194,1,1
0004,ego,61,0.358542,25.278463442721907,1,1
0004,ego,61,0.313605,28.231909029696013,0,0
0004,ego,61,0.309192,34.88612311882294,1,1
0004,ego,61,0.305715,28.138246016525265,0,1
0004,ego,61,0.283713,16.312697407763867,1,1
0004,ego,61,0.25273,29.02443197876341,1,1
0004,ego,61,0.237755,30.049919739046306,1,1
0004,ego,61,0.205627,26.150134573741624,1,1
0004,ego,61,0.201734,21.788089157551404,1,1
0004,ego,62,0.797872,18.396103196742864,1,1
0004,ego,62,0.795346,8.353551282179934,1,1
0004,ego,62,0.703773,12.082876295509458,1,1
0004,ego,62,0.636588,18.843963165838968,1,1
0004,ego,62,0.630622,13.93635831889669,1,1
0004,ego,62,0.595968,19.669410184380382,0,1
0004,ego,62,0.569151,12.195769852537587,1,1
0004,ego,62,0.529344,14.055558704658631,1,1
0004,ego,62,0.514782,11.315996453253442,1,1
0004,ego,62,0.490951,3.485737766983978,1,1
0004,ego,62,0.439754,16.88955227990282,1,1
0004,ego,62,0.433605,22.98605463773992,1,1
0004,ego,62,0.425095,18.79598418014678,1,1
0004,ego,62,0.424351,18.749737835111457,1,1
0004,ego,62,0.41806,7.4148740543763685,1,1
0004,ego,62,0.371263,25.170364587221236,1,1
0004,ego,62,0.335399,25.714323364784246,1,1
0004,ego,62,0.325991,28.218440252733036,0,0
0004,ego,62,0.286284,28.176326743152394,0,0
0004,ego,62,0.271111,29.48876312860682,1,1
0004,ego,62,0.25969,16.274555849862335,1,1
0004,ego,62,0.255167,34.94798660590999,1,1
0004,ego,62,0.24949,28.64502863825107,1,1
0004,ego,62,0.23821,22.915010439246952,1,1
0004,ego,62,0.237835,21.779220054985,1,1
0004,ego,63,0.815777,19.159618360183327,1,1
0004,ego,63,0.810498,8.347876394151074,1,1
0004,ego,63,0.729186,12.08540862558722,1,1
0004,ego,63,0.640662,13.96476593830718,1,1
0004,ego,63,0.604951,18.840717406212967,1,1
0004,ego,63,0.592188,19.67173122656312,0,1
0004,ego,63,0.579073,12.198373336645554,1,1
0004,ego,63,0.540125,14.060592095682185,1,1
0004,ego,63,0.525421,11.298129360990124,1,1
0004,ego,63,0.51266,3.490759452261449,1,1
0004,ego,63,0.421949,18.77218981474389,1,1
0004,ego,63,0.421533,22.624772548151437,1,1
0004,ego,63,0.417921,7.406413394812347,1,1
0004,ego,63,0.407371,25.185991831201605,1,1
0004,ego,63,0.399396,16.941384872097142,1,1
0004,ego,63,0.361408,18.964046602761897,1,1
0004,ego,63,0.348003,28.207356158229167,0,0
0004,ego,63,0.34281,34.780545354385744,1,1
0004,ego,63,0.310103,28.195911554804717,0,0
0004,ego,63,0.273961,28.99165154007686,1,1
0004,ego,63,0.265386,21.763176122511943,1,1
0004,ego,63,0.246758,16.240696291859745,1,1
0004,ego,63,0.24431,22.971423028064187,1,1
0004,ego,63,0.230794,25.76369258790139,1,1
0004,ego,63,0.221713,30.968331089903845,1,1
0004,ego,64,0.800359,8.349058338334416,1,1
0004,ego,64,0.759681,20.117935406139914,1,1
0004,ego,64,0.725214,12.109047684437995,1,1
0004,ego,64,0.600048,18.628949362327276,1,1
0004,ego,64,0.587435,19.669942335459137,0,1
0004,ego,64,0.586576,14.055773181897077,1,1
0004,ego,64,0.569494,12.235905257824783,1,1
0004,ego,64,0.539928,11.308291260827872,1,1
0004,ego,64,0.537671,22.541942239687604,1,1
0004,ego,64,0.514363,14.03182284517767,1,1
0004,ego,64,0.500362,3.4833745075848346,1,1
0004,ego,64,0.408373,16.97778219278017,1,1
0004,ego,64,0.407618,18.790701302025955,1,1
0004,ego,64,0.371091,18.855505881775567,1,1
0004,ego,64,0.352048,7.371698572752147,1,1
0004,ego,64,0.346874,28.4946822217705,0,0
0004,ego,64,0.337012,34.757425035122914,1,1
0004,ego,64,0.33217,25.168335816734665,1,1
0004,ego,64,0.314959,28.224079979252895,0,0
0004,ego,64,0.27356,25.763804671958,1,1
0004,ego,64,0.242226,16.237240931274656,1,1
0004,ego,64,0.237939,29.03845188100857,1,1
0004,ego,64,0.233198,22.911423073721306,1,1
0004,ego,64,0.227349,27.57045680319194,0,0
0004,ego,64,0.224403,21.763378070598897,1,1
0004,ego,64,0.203797,26.746601641714427,0,0
0004,ego,64,0.201545,29.540279656023177,1,1
0004,ego,65,0.808572,8.348125016310249,1,1
0004,ego,65,0.730531,20.92308524295595,1,1
0004,ego,65,0.720708,12.07969951694739,1,1
0004,ego,65,0.624432,12.217535076894245,1,1
0004,ego,65,0.601277,13.997122180517968,1,1
0004,ego,65,0.600624,18.740466054346175,1,1
0004,ego,65,0.597977,22.382522084884805,1,1
0004,ego,65,0.588043,19.675478491884512,0,1
0004,ego,65,0.537281,11.306164128796999,1,1
0004,ego,65,0.536602,14.06357634481162,1,1
0004,ego,65,0.50917,3.484014565689055,1,1
0004,ego,65,0.405852,16.980115953516513,1,1
0004,ego,65,0.35882,18.80624000013977,1,1
0004,ego,65,0.351562,7.373186628188727,1,1
0004,ego,65,0.347535,18.939255118858114,1,1
0004,ego,65,0.347084,25.210607352437446,1,1
0004,ego,65,0.313832,28.205272180407196,0,1
0004,ego,65,0.291968,34.80372530786303,1,1
0004,ego,65,0.290083,28.231823462467545,0,0
0004,ego,65,0.261192,16.262592016710443,1,1
0004,ego,65,0.246073,29.492526142475707,1,1
0004,ego,65,0.238721,28.65420038094258,1,1
0004,ego,65,0.235615,27.57964674253396,0,0
0004,ego,65,0.223963,26.661096260113126,0,0
0004,ego,65,0.221358,26.123129433089463,1,1
0004,ego,65,0.213586,21.761842262623745,1,1
0004,ego,66,0.815738,21.809332388234996,1,1
0004,ego,66,0.797533,8.351247183845997,1,1
0004,ego,66,0.718307,12.095734430808038,1,1
0004,ego,66,0.618927,14.009729460950926,1,1
0004,ego,66,0.618268,18.800386121072155,1,1
0004,ego,66,0.613979,22.359856475700514,1,1
0004,ego,66,0.586798,19.68154213347518,0,1
0004,ego,66,0.561592,12.21056470266486,1,1
0004,ego,66,0.535255,14.061115076064851,1,1
0004,ego,66,0.498581,11.294492723933725,1,1
0004,ego,66,0.49366,3.467290132163206,1,1
0004,ego,66,0.401488,18.784734510617923,1,1
0004,ego,66,0.398945,16.983174833644178,1,1
0004,ego,66,0.398393,25.69485886061305,1,1
0004,ego,66,0.384263,18.95986102499298,1,1
0004,ego,66,0.363312,7.397071377409308,1,1
0004,ego,66,0.344329,25.16987177823489,1,1
0004,ego,66,0.31288,28.23188604066505,0,0
0004,ego,66,0.287935,28.219291554748022,0,0
0004,ego,66,0.271823,21.76935212296418,1,1
0004,ego,66,0.269217,16.28011379493857,1,1
0004,ego,66,0.267249,29.546285167729767,1,1
0004,ego,66,0.260607,22.97582683705542,1,1
0004,ego,66,0.256295,29.014240842912503,1,1
0004,ego,66,0.214462,25.27733731212766,0,0
0004,ego,67,0.803764,8.350323670776364,1,1
0004,ego,67,0.716831,12.10347657862932,1,1
0004,ego,67,0.714941,22.66621690215145,1,1
0004,ego,67,0.623581,22.083470974288876,1,1
0004,ego,67,0.606634,18.651006428213954,1,1
0004,ego,67,0.606506,12.183690055991976,1,1
0004,ego,67,0.589406,19.67394708725436,0,1
0004,ego,67,0.559949,13.899487763722275,1,1
0004,ego,67,0.54475,14.091908713737654,1,1
0004,ego,67,0.525716,11.289367467000574,1,1
0004,ego,67,0.5196,3.491141204918926,1,1
0004,ego,67,0.421944,18.73317481708386,1,1
0004,ego,67,0.418169,7.402194609830685,1,1
0004,ego,67,0.376466,17.01783242406488,1,1
0004,ego,67,0.375807,19.158111997708676,1,1
0004,ego,67,0.361883,34.885099825554086,1,1
0004,ego,67,0.355739,28.18871230474851,0,0
0004,ego,67,0.325166,25.18714833485381,1,1
0004,ego,67,0.306941,25.71173049485783,1,1
0004,ego,67,0.293253,22.96928683451267,1,1
0004,ego,67,0.292475,28.299545432462374,0,0
0004,ego,67,0.250499,28.624351854913694,1,1
0004,ego,67,0.242664,21.71879429510591,1,1
0004,ego,67,0.232229,16.233304974553324,1,1
0004,ego,67,0.223698,13.664226054937116,1,1
0004,ego,67,0.210757,35.97927658501322,0,0
0004,ego,67,0.203068,25.398684845010873,0,0
0004,ego,68,0.797133,8.365906301914336,1,1
0004,ego,68,0.734967,23.611382527592323,1,1
0004,ego,68,0.723144,12.076513911472187,1,1
0004,ego,68,0.619661,18.66697930415203,1,1
0004,ego,68,0.601973,22.058785561621864,1,1
0004,ego,68,0.587103,19.671457391811625,0,1
0004,ego,68,0.580504,12.203996647996528,1,1
0004,ego,68,0.572736,13.97472854282421,1,1
0004,ego,68,0.538486,11.321943161177208,1,1
0004,ego,68,0.514743,14.058928438395341,1,1
0004,ego,68,0.506453,3.4822350483333775,1,1
0004,ego,68,0.427932,18.73821367854812,1,1
0004,ego,68,0.388684,17.037895011890406,1,1
0004,ego,68,0.38763,7.393090545515831,1,1
0004,ego,68,0.384614,19.17196194011925,1,1
0004,ego,68,0.363974,34.805893996022455,1,1
0004,ego,68,0.315946,28.453992174746393,0,0
0004,ego,68,0.306043,25.212008857820116,1,1
0004,ego,68,0.295342,25.77740358849287,1,1
0004,ego,68,0.292496,28.312705598515464,0,0
0004,ego,68,0.259881,28.62815255441416,1,1
0004,ego,68,0.244068,21.759847423338456,1,1
0004,ego,68,0.240772,16.276836307700584,1,1
0004,ego,68,0.226635,35.81394421284475,0,0
0004,ego,68,0.224573,27.499432170777,0,0
0004,ego,68,0.203342,22.88557946528512,1,1
0004,ego,69,0.814162,24.46546327966123,1,1
0004,ego,69,0.808146,8.352137630143172,1,1
0004,ego,69,0.720981,12.105283299531305,1,1
0004,ego,69,0.610261,14.031803457469229,1,1
0004,ego,69,0.605829,12.212894027209439,1,1
0004,ego,69,0.586594,18.712703815855836,1,1
0004,ego,69,0.571519,19.660127743438828,0,1
0004,ego,69,0.545549,11.302674594516999,1,1
0004,ego,69,0.544216,21.971846466846188,1,1
0004,ego,69,0.537005,14.045681416526577,1,1
0004,ego,69,0.501161,3.4892775588103233,1,1
0004,ego,69,0.40035,18.753132264887377,1,1
0004,ego,69,0.392837,19.181297508407923,1,1
0004,ego,69,0.380223,17.100716007286106,1,1
0004,ego,69,0.374979,34.87734481923405,1,1
0004,ego,69,0.369836,7.387441314822845,1,1
0004,ego,69,0.323926,25.177842927324814,1,1
0004,ego,69,0.317295,28.231704545935234,0,0
0004,ego,69,0.293232,28.263482630300782,0,0
0004,ego,69,0.270001,26.706102685123113,0,0
0004,ego,69,0.268499,28.973651532828857,1,1
0004,ego,69,0.252145,25.763963265868938,1,1
0004,ego,69,0.24876,16.27030038779915,1,1
0004,ego,69,0.242442,29.47937425217089,1,1
0004,ego,69,0.233705,21.716525552780034,1,1
0004,ego,69,0.223757,27.641383636801052,0,0
0004,ego,69,0.219928,22.949515113839038,1,1
0004,ego,69,0.208531,35.87417903673745,0,0
0004,ego,70,0.811303,8.349220434423469,1,1
0004,ego,70,0.701416,12.08865289479123,1,1
0004,ego,70,0.671406,25.407743299452157,1,1
0004,ego,70,0.62553,14.014837780900884,1,1
0004,ego,70,0.58716,12.18103377670739,1,1
0004,ego,70,0.581171,19.677946765462526,0,1
0004,ego,70,0.562007,18.796489293536542,1,1
0004,ego,70,0.532031,11.305053354778938,1,1
0004,ego,70,0.531038,14.020374213840485,1,1
0004,ego,70,0.507726,3.4968566185928784,1,1
0004,ego,70,0.449919,21.600637512211513,1,1
0004,ego,70,0.417662,18.780726811692457,1,1
0004,ego,70,0.408945,7.405811893230533,1,1
0004,ego,70,0.361358,18.890656885013396,1,1
0004,ego,70,0.331611,17.14078574941778,1,1
0004,ego,70,0.321016,28.238587959155748,0,0
0004,ego,70,0.310709,28.290518663629356,0,0
0004,ego,70,0.300058,25.174592183538785,1,1
0004,ego,70,0.269414,16.27773202101601,1,1
0004,ego,70,0.252508,26.191531238689215,1,1
0004,ego,70,0.237704,29.06969200872541,1,1
0004,ego,70,0.215549,13.766537240602677,1,1
0004,ego,70,0.213496,21.75496718249938,1,1
0004,ego,70,0.213154,25.521176369997132,0,0
0004,ego,70,0.209296,22.980844544573074,1,1
0004,ego,70,0.206807,30.082984915906632,1,1
0004,ego,70,0.202628,35.931235429538305,0,0
0004,ego,70,0.20122,34.95163636345092,1,1
0004,ego,71,0.801215,8.341571110492913,1,1
0004,ego,71,0.773108,26.340159386095994,1,1
0004,ego,71,0.715371,12.123394590565766,1,1
0004,ego,71,0.646105,18.80331743035842,1,1
0004,ego,71,0.623097,13.918748830052003,1,1
0004,ego,71,0.602241,19.682248725300497,0,1
0004,ego,71,0.554372,12.212621996062435,1,1
0004,ego,71,0.538834,14.024224632017567,1,1
0004,ego,71,0.524888,11.29324056409112,1,1
0004,ego,71,0.520622,3.4731720476701122,1,1
0004,ego,71,0.436899,18.73994138589777,1,1
0004,ego,71,0.402807,21.578801938189393,1,1
0004,ego,71,0.393837,7.398958816348757,1,1
0004,ego,71,0.363564,19.132800021132333,1,1
0004,ego,71,0.341504,17.08253059339123,1,1
0004,ego,71,0.340701,28.169689716538677,0,0
0004,ego,71,0.314421,28.30586843756842,0,0
0004,ego,71,0.309511,25.195305607361323,1,1
0004,ego,71,0.307469,34.87418710753185,1,1
0004,ego,71,0.270756,21.666911715511397,1,1
0004,ego,71,0.267969,28.626585691939194,1,1
0004,ego,71,0.244365,16.275292720747476,1,1
0004,ego,71,0.24235,23.02988645066736,1,1
0004,ego,71,0.240282,25.727626107806856,1,1
0004,ego,71,0.230077,30.952111717365845,1,1
0004,ego,72,0.789718,8.359892640584148,1,1
0004,ego,72,0.774768,27.30048897102946,1,1
0004,ego,72,0.703331,12.072592268654041,1,1
0004,ego,72,0.623393,18.686866272719893,1,1
0004,ego,72,0.595166,13.877531691180604,1,1
0004,ego,72,0.584501,19.670297900367167,0,1
0004,ego,72,0.583623,12.212055397229289,1,1
0004,ego,72,0.538675,11.309822517310453,1,1
0004,ego,72,0.519726,14.034215070510719,1,1
0004,ego,72,0.510968,3.504681484308332,1,1
0004,ego,72,0.442241,21.51207880894471,1,1
0004,ego,72,0.396438,18.823892184322798,1,1
0004,ego,72,0.39109,18.783620660332875,1,1
0004,ego,72,0.39004,7.403653004751535,1,1
0004,ego,72,0.368011,28.491094323990716,0,0
0004,ego,72,0.340631,17.17718473287311,1,1
0004,ego,72,0.330593,34.86245398075844,1,1
0004,ego,72,0.302321,25.1731033938549,1,1
0004,ego,72,0.289145,28.294700620745946,0,0
0004,ego,72,0.254199,28.648190662098994,1,1
0004,ego,72,0.253075,25.779862378564104,1,1
0004,ego,72,0.250045,21.74183114745803,1,1
0004,ego,72,0.243188,22.98598822188762,1,1
0004,ego,72,0.240133,27.555520592568183,0,0
0004,ego,72,0.219594,13.66527754429011,1,1
0004,ego,73,0.804084,8.354514794913126,1,1
0004,ego,73,0.729603,12.108822147457948,1,1
0004,ego,73,0.660147,14.007731416710676,1,1
0004,ego,73,0.638501,27.999707150726845,1,1
0004,ego,73,0.604122,12.207080590523754,1,1
0004,ego,73,0.578566,18.718600131616963,1,1
0004,ego,73,0.566353,19.6377384274119,0,1
0004,ego,73,0.536559,11.31489891348501,1,1
0004,ego,73,0.534116,14.022659532850428,1,1
0004,ego,73,0.497614,3.48762717119038,1,1
0004,ego,73,0.396304,18.803172840971815,1,1
0004,ego,73,0.39246,21.452560452542468,1,1
0004,ego,73,0.38084,18.82453182798566,1,1
0004,ego,73,0.319694,34.74280928968613,1,1
0004,ego,73,0.315523,17.211068044264685,1,1
0004,ego,73,0.304903,7.387700539298578,1,1
0004,ego,73,0.292429,28.308076541058387,0,0
0004,ego,73,0.290619,28.23150980865595,0,0
0004,ego,73,0.270594,16.273639293721384,1,1
0004,ego,73,0.258341,29.43703899795795,1,1
0004,ego,73,0.254856,25.272516520619888,1,1
0004,ego,73,0.250221,35.81958701279338,0,0
0004,ego,73,0.244592,29.004721392047504,1,1
0004,ego,73,0.229327,25.764628222536608,1,1
0004,ego,73,0.227592,22.997876621527002,1,1
0004,ego,73,0.225728,21.903748693705605,1,1
0004,ego,74,0.799351,8.332366756703143,1,1
0004,ego,74,0.7379,29.180866529071217,1,1
0004,ego,74,0.706316,12.087339080196834,1,1
0004,ego,74,0.596829,19.686861715195594,0,1
0004,ego,74,0.583353,14.029409414449267,1,1
0004,ego,74,0.571472,12.180660575104016,1,1
0004,ego,74,0.537584,18.71952766394822,1,1
0004,ego,74,0.5282,14.029473554838905,1,1
0004,ego,74,0.522124,11.30999646946227,1,1
0004,ego,74,0.503514,3.476419939672572,1,1
0004,ego,74,0.396365,21.28420453129719,1,1
0004,ego,74,0.389478,18.815619473088045,1,1
0004,ego,74,0.362767,7.390000739913719,1,1
0004,ego,74,0.344359,18.934792055966902,1,1
0004,ego,74,0.310712,25.16964720968669,1,1
0004,ego,74,0.303684,28.271015815964233,0,0
0004,ego,74,0.295539,28.234557995215372,0,0
0004,ego,74,0.284473,17.416614773300367,1,1
0004,ego,74,0.267081,16.262385763462483,1,1
0004,ego,74,0.265261,34.97967290817089,1,1
0004,ego,74,0.248604,22.936021921033632,1,1
0004,ego,74,0.240292,29.539375850734828,1,1
0004,ego,74,0.24004,26.116319886929933,1,1
0004,ego,74,0.227911,28.66546199972713,1,1
0004,ego,74,0.223663,21.792615711750738,1,1
0004,ego,75,0.801003,8.335758590620838,1,1
0004,ego,75,0.719265,30.150499741359862,1,1
0004,ego,75,0.70484,12.103227463630553,1,1
0004,ego,75,0.675209,13.975803129097768,1,1
0004,ego,75,0.639033,18.80493756992185,1,1
0004,ego,75,0.591945,19.67195697167651,0,1
0004,ego,75,0.537068,12.230271321763063,1,1
0004,ego,75,0.5334,14.035871062838531,1,1
0004,ego,75,0.524723,11.308733302250301,1,1
0004,ego,75,0.495358,3.4779695939919963,1,1
0004,ego,75,0.481196,18.74898842434466,1,1
0004,ego,75,0.412557,7.394998999766403,1,1
0004,ego,75,0.380633,19.192691114348264,1,1
0004,ego,75,0.376381,21.02568909192527,1,1
0004,ego,75,0.372033,17.722478951354972,1,1
0004,ego,75,0.342352,28.198646356082733,0,0
0004,ego,75,0.33885,28.41028051427599,0,0
0004,ego,75,0.333733,25.200016291412553,1,1
0004,ego,75,0.315503,34.87203998951379,1,1
0004,ego,75,0.302036,25.743731440349904,1,1
0004,ego,75,0.285622,22.972951103088292,1,1
0004,ego,75,0.255851,28.969198647120237,1,1
0004,ego,75,0.249128,16.278317475337555,1,1
0004,ego,75,0.208339,30.953438172742622,1,1
0004,ego,75,0.200323,21.70604721330867,1,1
0004,ego,76,0.798474,8.357492487647836,1,1
0004,ego,76,0.714654,12.122177239767556,1,1
0004,ego,76,0.654398,30.898398074645684,1,1
0004,ego,76,0.602411,14.01738711515687,1,1
0004,ego,76,0.598399,18.721369076722517,1,1
0004,ego,76,0.592623,12.178491553329419,1,1
0004,ego,76,0.576913,19.651150063330185,0,1
0004,ego,76,0.539555,11.312696759214269,1,1
0004,ego,76,0.538366,14.01011521965105,1,1
0004,ego,76,0.507211,3.4759324314706377,1,1
0004,ego,76,0.420306,17.75470933718024,1,1
0004,ego,76,0.401391,21.058658461313918,1,1
0004,ego,76,0.381372,7.375507552469365,1,1
0004,ego,76,0.368223,18.81269314719902,1,1
0004,ego,76,0.368065,19.171172971187474,1,1
0004,ego,76,0.341864,28.49072875158268,0,0
0004,ego,76,0.340304,25.146130875744245,1,1
0004,ego,76,0.335012,28.28618619888572,0,1
0004,ego,76,0.322843,34.826141872970226,1,1
0004,ego,76,0.300282,35.75298964545797,0,0
0004,ego,76,0.280487,30.156510960758126,1,1
0004,ego,76,0.261641,25.73517772421372,1,1
0004,ego,76,0.250281,29.089646679076818,1,1
0004,ego,76,0.234269,16.228956878013232,1,1
0004,ego,76,0.218962,21.836873621430726,1,1
0004,ego,77,0.789961,8.373957027694157,1,1
0004,ego,77,0.722509,12.09574995541233,1,1
0004,ego,77,0.635445,14.005859348400087,1,1
0004,ego,77,0.620163,31.74170321558566,1,1
0004,ego,77,0.589586,18.63982028866964,1,1
0004,ego,77,0.58012,19.666153960888973,0,1
0004,ego,77,0.573679,12.235206332698771,1,1
0004,ego,77,0.54308,14.046367744476692,1,1
0004,ego,77,0.533171,11.32553720384905,1,1
0004,ego,77,0.507701,3.480842334511756,1,1
0004,ego,77,0.423606,18.721523173622813,1,1
0004,ego,77,0.404331,34.84001594238793,1,1
0004,ego,77,0.38043,19.240774994279676,1,1
0004,ego,77,0.373577,17.7449661753772,1,1
0004,ego,77,0.361317,21.258468471270966,1,1
0004,ego,77,0.339467,28.319870649894995,0,0
0004,ego,77,0.337343,7.38378618740213,1,1
0004,ego,77,0.330976,25.194233709541734,1,1
0004,ego,77,0.327796,28.180379841292574,0,0
0004,ego,77,0.25259,28.624623655230018,1,1
0004,ego,77,0.238424,25.787866113792354,1,1
0004,ego,77,0.236039,16.242855497415523,1,1
0004,ego,77,0.2223,21.784779472981036,1,1
0004,ego,77,0.215988,22.985205649076175,1,1
0004,ego,77,0.20389,27.351599789768862,0,0
0004,ego,78,0.799543,8.335131209380851,1,1
0004,ego,78,0.708823,12.149152689618601,1,1
0004,ego,78,0.656326,14.063136174000238,1,1
0004,ego,78,0.595668,18.762285932105637,1,1
0004,ego,78,0.590653,19.663410581133846,0,1
0004,ego,78,0.563015,12.208342548115375,1,1
0004,ego,78,0.551747,14.107757961370226,1,1
0004,ego,78,0.544828,11.30485030432262,1,1
0004,ego,78,0.48838,3.478844087136835,1,1
0004,ego,78,0.433579,18.72287755572145,1,1
0004,ego,78,0.424832,17.75722919544612,1,1
0004,ego,78,0.387452,34.955197534380844,1,1
0004,ego,78,0.374828,21.057478989657852,1,1
0004,ego,78,0.373261,33.05577016153841,1,1
0004,ego,78,0.368074,19.18472279123403,1,1
0004,ego,78,0.351289,28.213086959418035,0,0
0004,ego,78,0.343762,28.36905216972363,0,0
0004,ego,78,0.320244,7.388016631067552,1,1
0004,ego,78,0.319649,25.74518613715931,1,1
0004,ego,78,0.287357,21.923686048736283,1,1
0004,ego,78,0.270989,16.286371895917135,1,1
0004,ego,78,0.244726,28.62317721825196,1,1
0004,ego,78,0.242622,23.017632017036767,1,1
0004,ego,78,0.200644,25.27561834300014,1,1
0004,ego,79,0.795971,8.334832326688556,1,1
0004,ego,79,0.715512,12.159618666066342,1,1
0004,ego,79,0.651093,18.805248678174994,1,1
0004,ego,79,0.593432,19.684244942475356,0,1
